original_video_id,OtherGestures,Smile,Laugh,Scowl,otherEyebrowMovement,Frown,Raise,OtherEyeMovements,Close-R,X-Open,Close-BE,gazeInterlocutor,gazeDown,gazeUp,gazeSide,openMouth,closeMouth,lipsDown,lipsUp,lipsRetracted,lipsProtruded,SideTurn,downR,sideTilt,otherHeadM,sideTurnR,sideTiltR,waggle,forwardHead,downRHead,singleHand,bothHands,otherHandM,complexHandM,sidewaysHand,downHands,upHands,target,transcription,Pronunciation_posteriori,Gender,Mood_from_mva,Count of Syllables,Count of filler and pauses,Rate of speech - syb per sec,Speaking time secs w/o pauses,Duration time secs w pauses,Ratio speaking to duration,Fundamental frequency_f0 Hz,SD Fundamental frequency_f0 Hz,Median Fundamental frequency_f0 Hz,Minimum Fundamental frequency_f0 Hz,Maximum Fundamental frequency_f0 Hz,25th Quantile Fundamental frequency_f0 Hz,75th Quantile Fundamental frequency_f0 Hz,Jitter - local,"Jitter - local, absolute",Jitter - rap,Jitter - ppq5,Jitter - ddp,target_dummy,Gender_dummy,pauses_per_minute,log_pauses_per_minute,diff_max_mix,diff_25_75
trial_lie_040.mp4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,deceptive,"Yes, he said he did. And he told me to take care of my wounds as necessary. No he said there was several wounds. Um he advised me to take Tylenol when I get the gel and um asked him for something to put on, put on my face.",94.99,a female,Showing no emotion,71,5,4.0,13.4,17.4,0.8,177.05,38.49,173.6,73.0,391.0,168.0,188.0,0.06702038698778934,0.00032930156346806534,0.037349844557986116,0.039801942051739314,0.11204953367395837,1,0.0,1.45,0.8960880245566357,318.0,20.0
trial_lie_041.mp4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,deceptive,"Remember, we withheld the evidence in this very important case that we want to try to get to the truth and to the bottom of. Well who says it not a criminal investigation, its an investigation that is undetermined at this time. And uh were just not prepared to make any assertions as to uh what the outcome is going to be until its a full and thorough investigation.",94.95,a Male,Reading,83,4,4.0,18.8,20.1,0.9,121.99,24.33,117.0,82.0,380.0,107.0,132.0,0.04959290228670065,0.0003512728365516973,0.023864535053558043,0.025011451483563558,0.07159360516067413,1,1.0,1.34,0.85015092936961,298.0,25.0
trial_lie_042.mp4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,deceptive,"They found the man uh in the secure area with his luggage cart and chairs set around him. Uh they tried to do the same thing, communicate with him. Chairs went flying, he grabbed a computer off a desk and threw that. Um they just werent getting through to this guy and the violence, again, escalating.",100.0,a Male,Reading,76,6,4.0,17.5,20.9,0.8,117.09,17.53,115.7,81.0,358.0,110.0,122.0,0.058778138813782736,0.00038714891787649326,0.02947828991165315,0.031801177356058065,0.08843486973495945,1,1.0,2.09,1.128171090909654,277.0,12.0
trial_lie_044.mp4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,deceptive,"None of us. Were out there, looking for three people that were just involved in a uh shooting of another three individuals out on a street corner.",95.03,a Male,Showing no emotion,34,3,4.0,7.1,8.1,0.9,98.18,12.77,94.8,78.0,153.0,90.0,103.0,0.048811599778560914,0.0004478110731099325,0.021350350718796048,0.024055602442182186,0.06405105215638815,1,1.0,0.4049999999999999,0.34003730278570893,75.0,13.0
trial_lie_045.mp4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,deceptive,"We do not know about, how quote, responsible CHRs share holders are because that dataset is not available and is completely locked down. Any statements about responsible and quote law-abiding CHR are is completely anecdotal and therefore conjecture. ",100.0,a female,Reading,79,3,4.0,15.7,19.1,0.8,226.0,39.5,222.2,82.0,394.0,203.0,242.0,0.07310135689350236,0.0002815676907290832,0.03871506133722464,0.0423352512405613,0.11614518401167392,1,0.0,0.9550000000000001,0.6703901934373291,312.0,39.0
trial_lie_046.mp4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,deceptive,"The first time I remember Mr. Miller he was...having kinda like an argument with the officers as we were moving the people out of the area toward the street, so that they could uh block the uh sidewalk. And uh, he was being very aggressive with the officers, we didnt understand why. We just needed everybody to follow orders, we just wanted everybodys safety. I mean we just have to give the orders to step down to the street.",100.0,a female,Showing no emotion,114,9,3.0,24.9,33.0,0.8,191.66,33.64,190.6,78.0,390.0,175.0,206.0,0.0868948676746327,0.00043214168160706775,0.045422701572800185,0.05004659554660645,0.13626810471840056,1,0.0,4.95,1.7833912195575383,312.0,31.0
trial_lie_047.mp4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,deceptive,"No, not at any time. He called me some names, but that wasnt really a conversation.  It wasnt a two part conversation. ",80.08,a female,Showing no emotion,28,1,3.0,6.4,10.6,0.6,169.32,44.03,163.2,84.0,371.0,152.0,177.0,0.08050411376189442,0.00041101640895162993,0.040897189608646814,0.04663321359875496,0.12269156882594046,1,0.0,0.17666666666666667,0.16268558227709579,287.0,25.0
trial_lie_048.mp4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,deceptive,"He used the f word several times. Okay, Im sorry. Let me rephrase that. He made mentioned of the f word towards me several times.  ",89.96,a Male,speaking passionately,37,3,3.0,8.8,11.5,0.8,153.82,50.94,144.0,86.0,382.0,123.0,158.0,0.09424009091443616,0.0004936756945317077,0.05050151767498897,0.054899766039722686,0.1515045530249669,1,1.0,0.5750000000000001,0.4542552722775965,296.0,35.0
trial_lie_049.mp4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,deceptive,"With the word you in front of it. So I would assume that you would be... If I said you, you would say- you would assume its you.",100.0,a Male,speaking passionately,46,2,4.0,10.5,11.6,0.9,147.23,42.9,139.3,87.0,389.0,123.0,154.0,0.09178794319769172,0.000527129162575316,0.04776306113766765,0.05396911001088765,0.14328918341300295,1,1.0,0.38666666666666666,0.32690278560506225,302.0,31.0
trial_lie_050.mp4,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,deceptive,"With a fist. On my temple. And he kept hitting the same spot. I guess my heads not as strong Id like to believe it is. No, I went to the doctor and ... It was four days after. He finally went back to work. ",100.0,a female,Showing no emotion,52,6,4.0,9.4,12.3,0.8,193.83,67.73,184.6,78.0,368.0,175.0,214.0,0.07417214113901244,0.0003285592014146039,0.038207255840879736,0.038418455788550535,0.11462176752263922,1,0.0,1.23,0.8020015854720274,290.0,39.0
trial_lie_051.mp4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,deceptive,Why would she take a hammer and hit him...,100.0,a female,Reading,25,2,4.0,4.7,5.9,0.8,205.56,83.94,191.7,81.0,356.0,128.0,294.0,0.0938168226347326,0.0003211656087112007,0.04735373277048418,0.053021565416825185,0.14206119831145253,1,0.0,0.19666666666666668,0.1795399138320779,275.0,166.0
trial_lie_052.mp4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,deceptive,"No, no. I did not and I had absolutely nothing to do with her disappearance. And Im glad that she did. I did. I did. Um and then when Laci disappeared, um, I called her immediately. It wasnt immediately, it was a couple of days after Lacis disappearance that I telephoned her  and told her the truth. That I was married, that Lacis disappearance she didnt know about it at that point.  ",89.89,a Male,Reading,95,10,3.0,20.5,28.4,0.7,117.93,20.74,111.4,82.0,219.0,104.0,125.0,0.09630673367692903,0.0007217920333299642,0.047857633306055726,0.055147644201821285,0.14357289991816718,1,1.0,4.733333333333333,1.7462970951512977,137.0,21.0
trial_lie_053.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,deceptive,"Either a barrel or a stick but certain, they are like, they are going to kill you. Im at lost at justifing what I did in a second valley other than saying that I thought that they were shooting back. ",100.0,a Male,Showing no emotion,76,4,4.0,16.5,18.6,0.9,110.97,29.35,102.4,81.0,294.0,94.0,114.0,0.08637531452111953,0.0006565010487424866,0.045721918719094506,0.04958975934369394,0.13716575615728352,1,1.0,1.24,0.8064758658669485,213.0,20.0
trial_lie_054.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,deceptive,"... Do I believe the evidence that supports domestic violence? Yes. I I think  bias is an incorrect word, Mr. Martinez. I dont believe Im biased.",94.93,a female,Showing no emotion,26,0,4.0,5.4,5.9,0.9,175.83,23.8,176.8,80.0,280.0,170.0,187.0,0.07141146801017366,0.00025194540553989973,0.03927513045849838,0.042505733730364134,0.11782539137549515,1,0.0,0.0,0.0,200.0,17.0
trial_lie_055.mp4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,deceptive,"There was a lot of talk about me being, you know, seduced by Jodi. And frankly, Jodi is not that seductive as a person. Shes pretty straightforward, uhm, and what Jodi did was terrible. But Jodi isnt terrible. And I think the media... You had Nancy Grace, you had Jane Velez Mitchell, and you had Dr. Drew, who is very insidious because he sounds sane.",89.9,a female,Showing no emotion,101,11,3.0,25.4,31.3,0.8,172.2,28.84,170.0,80.0,372.0,154.0,186.0,0.04464231115822584,0.00022443520317297618,0.021661545677223847,0.022353084800857254,0.06498463703167154,1,0.0,5.738333333333334,1.9078126144246246,292.0,32.0
trial_lie_056.mp4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,deceptive,"yes, I believe she was in an, er,  abusive relationship. Yes, I do. Um, certainly putting down friends and family. Um, there is some destruction of property but it seems minimal at this point. Um, a change in the victims personality... ",89.78,a female,Showing no emotion,62,7,3.0,12.5,18.4,0.7,185.29,22.65,182.9,80.0,254.0,171.0,197.0,0.056196793168578535,0.00026776753532329456,0.028940829781151613,0.030910529813525982,0.08682248934345484,1,0.0,2.1466666666666665,1.1463436914892995,174.0,26.0
trial_lie_057.mp4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,deceptive,"That word has a definition and you are not using it. You are not using the definition that I apply in this ... in this continuum. So if you want me to talk about what stalking means, I will talk about it.",100.0,a female,Showing no emotion,73,1,5.0,14.8,15.2,1.0,185.3,26.41,187.0,85.0,283.0,178.0,197.0,0.06471738160565174,0.0003078849090065677,0.034118037702232894,0.036250223156007566,0.10235411310669867,1,0.0,0.2533333333333333,0.2258066687336935,198.0,19.0
trial_lie_058.mp4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,deceptive,100 percent. Absolutely. 100 percent. 100 percent. Totally false. Do I have remorse? Absolutely. ,84.83,a Male,speaking passionately,32,4,3.0,6.1,9.5,0.6,162.59,107.13,103.5,82.0,402.0,97.0,256.0,0.059778115638182784,0.00035242303244209684,0.030886422705962136,0.034256722844064856,0.0926592681178864,1,1.0,0.6333333333333333,0.4906229164484712,320.0,159.0
trial_lie_059.mp4,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,deceptive,"...um person in the congregation was involved in activities like that. The elders would sit down with the individual and try to determine whats going on. The objective is as Jesus said, \if you have a hundred sheep, and ones lost, leave the ninety-nine and go find the one\"". So the objective is to help that individual. Whether its to er, er, worshiping er, someone or anything like that or celebrate Christmas or fornication or whatever it happens to be. The elder would mate with the individual based on persons um attitude at that time will have direct relevance to what they do. """,100.0,a Male,speaking passionately,145,14,4.0,31.3,40.0,0.8,142.65,24.49,135.1,81.0,364.0,129.0,151.0,0.06779701168099579,0.00042794059153939486,0.035054252478180385,0.03628147806943408,0.10516275743454118,1,1.0,9.333333333333332,2.3353749158170363,283.0,22.0
trial_lie_060.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,deceptive,"My statement is this: Ive never been alone with Candace Conte. I never molested Candace Conte. What do you mean think? I just told you. Never. Ive never ... Okay, get this right. Ive never been alone with Candace Conte, ever. Never have I been alone with Candace Conte. ",95.13,a Male,speaking passionately,75,7,4.0,15.3,20.2,0.8,156.53,71.91,131.7,79.0,413.0,114.0,163.0,0.0703799958518649,0.00028673374038450377,0.036400085991561984,0.040707507350246336,0.10920025797468594,1,1.0,2.3566666666666665,1.210948418062361,334.0,49.0
trial_lie_061.mp4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,deceptive,"Not at all. Oh, thats her word agains mine isnt. Who do you think? You heard her? Since then you become the biggest (inaudible) in all of this? Well, I would like to think so, but thats not for me to juge, isnt. I mean thats between him and his God. Is it not?  ",100.0,a Male,speaking passionately,59,6,4.0,11.5,16.6,0.7,137.51,32.81,127.9,75.0,376.0,115.0,156.0,0.07334240639329638,0.0004626084537465287,0.03633630931198498,0.038810748110158735,0.10900892793595496,1,1.0,1.6600000000000001,0.9783261227936078,301.0,41.0
trial_truth_001.mp4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,truthful,"Reforming the criminal justice system matters to me because for the law to have legitimacy and the people to respect they law, they need to believe that the law treats everyone um ... equally um ... and fairly. ",94.96,a female,Showing no emotion,57,4,4.0,12.1,13.7,0.9,188.13,38.17,181.7,73.0,361.0,163.0,210.0,0.05200195253210512,0.0002362164414897973,0.025880554529431728,0.02531343235221362,0.07764166358829519,0,0.0,0.9133333333333333,0.6488469216633653,288.0,47.0
trial_truth_002.mp4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"All of us, who have represented people for years in the system get letters from prisioners um ... and their families. You know, this person is improperly convicted, you need to do something about it. But, its no one elses job to do it, other than  the inocence project ....  and they do it, they do itelse marvelously. ",100.0,a female,Showing no emotion,71,9,4.0,15.6,19.8,0.8,180.89,22.72,182.2,73.0,239.0,171.0,194.0,0.04388051630622415,0.00021107211445561298,0.02260499876508504,0.022684663376886027,0.06781499629525511,0,0.0,2.97,1.3787660946990992,166.0,23.0
trial_truth_003.mp4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,truthful,"But yes, I was there. Yep, I stayed. Uh ... Yep, prob -- yes, yes.",6.92,a female,Showing no emotion,15,3,2.0,3.8,7.0,0.5,168.62,51.5,192.5,88.0,254.0,104.0,206.0,0.09002555303880548,0.0004341213099483629,0.04830028596859513,0.05019593429099116,0.1449008579057854,0,0.0,0.35,0.30010459245033816,166.0,102.0
trial_truth_004.mp4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,truthful,"I do. I was, uh... in the office, and I got a call ... uh, maybe ... close to nine o clock, I dont remember, somewhere between eight and nine, from Rusty. He said, uh ... someone was just on the side of the house, and he was sort of not completely coherent, and said ... someone was, like, sleeping on the side of the house, and he called the police, and he was... oh and then he had to go really quickly to talk to the police, and then he ended up calling me back, and told me the whole story of what had happened, which was that, um... he had put Ian in the car as he does every day around that time, and Ians car seat is on the right passenger side in the back, and as he walked around he smelled gas, um... as he walked -- cause he sort of exits the garage a little bit to get to his side of the car, he smelled gas, and, uh... our gas meter and pipe is on the side of the left side of the house if youre looking at the front. So he walked over to that spot, its near our air conditioners,  and he said that there was a man lying face-down on the ground.",90.05,a female,Showing no emotion,256,20,3.0,55.9,78.0,0.7,173.56,42.97,188.4,80.0,266.0,178.0,200.0,0.07893620116119694,0.0003704290659411732,0.04246847073242907,0.04238563225390344,0.1274054121972872,0,0.0,18.708333333333336,2.9810415581439873,186.0,22.0
trial_truth_005.mp4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,truthful,"No, when Rusty backed up out of the garage ... So Rusty had a communication with him, but -- now I know why -- but Hemy never responded, because if he had spoken, Im sure Rusty would have recognized who he was. So he stayed silent the entire time. And Rusty panicked. He got into the car, backed out of the driveway, and once he was at the end of the driveway picking up the phone to dial 911, Hemy ran across the lawn, over to a place that only someone who had been stalking my house for months would have known existed.",100.0,a female,Reading,135,10,4.0,26.3,34.8,0.8,199.55,42.58,202.3,76.0,332.0,185.0,223.0,0.07936210368985809,0.000342252415450912,0.042449284058175774,0.044611039053255516,0.12734785217452732,0,0.0,5.8,1.916922612182061,256.0,38.0
trial_truth_006.mp4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"They really didnt tell me anything. They said there had been an accident. They said there had been an accident -- that Ian was fine, but there had been an accident. They didnt really tell me. And then I screamed into the phone asking what was going on, and I ... They just said you need to come here, so I dropped the phone and ran out of my office.",80.06,a female,Showing no emotion,66,8,3.0,13.1,22.9,0.6,177.56,40.67,186.3,78.0,282.0,175.0,197.0,0.07732128126470532,0.0003794129624996293,0.04330564667159514,0.04405021852164655,0.1299169400147854,0,0.0,3.0533333333333332,1.399539587869911,204.0,22.0
trial_truth_007.mp4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,truthful,"I have no idea. A police officer I presume. Youd have to ask my mother or my brother. Nope. They said they didnt know where he was being taken. Yep. Went to the house, I was in a fairly catatonic state, my dad and my brother started making phone calls to all the local hospitals, and they eventually got a hold of... I dont know, whatever the hospital is, Atlanta Medical Center. And they wouldnt tell my dad anything but that he was being taken there. So we got in the car, and we left. Thats correct. Yes, he was and I had, I -- that was instructed that that was the best idea was to keep him at the day care. The, uh ... Donna. The woman that runs the day care. Yep. Thats the safest place ... uh for him to be.",89.83,a female,Showing no emotion,209,23,3.0,39.0,60.7,0.6,182.4,35.92,186.6,72.0,294.0,176.0,200.0,0.07972456116721363,0.00038810984863015967,0.041655194020271874,0.04274661431957827,0.12496558206081562,0,0.0,18.708333333333336,2.9810415581439873,222.0,24.0
trial_truth_008.mp4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,truthful,"She was fine, laughing about simple little things I never once felt like there was anything wrong about the day, I felt like socially, the first time I saw her in a crowd, I thought she was much more comfortable one-on-one, that was the first time I noticed she was a little awkward in social areas and it didnt seem like she talked very much to other people, people would talk about that, it just wasnt the Jodi I knew cause one on one she was very talkative and insightful, very different",100.0,a Male,Reading,163,12,4.0,34.2,40.3,0.9,117.72,26.02,110.2,80.0,364.0,102.0,124.0,0.08131860082842808,0.0005919494113760653,0.04310867112411158,0.049018710294143064,0.12932601337233476,0,1.0,8.059999999999999,2.203869120054888,284.0,22.0
trial_truth_009.mp4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,truthful,"I mean, it pops right upon the screen if you got you gmail open. and so somebody says, you know, hi, pops right up and, you can reply and you can also carry on the conversation while you are doing other things. But I mean it’s kind of like a text message back and forth that’s immediate you both responding right away. And sometimes you are even responding the things that 2 or 3 questions away, you know.",100.0,a Male,Showing no emotion,106,3,5.0,21.2,22.6,0.9,108.79,17.25,103.7,76.0,285.0,99.0,114.0,0.08633327913433275,0.0006755249794039807,0.04563574314798278,0.05097295338404755,0.13690722944394834,0,1.0,1.1300000000000001,0.7561219797213337,209.0,15.0
trial_truth_010.mp4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,truthful,"yeah. I, maybe three months in the business, I was struggling, not doing so well. I was even thinking about quitting. And then at some point Alexander was flown into town as a guest speaker for solid city market. And I attended that training and I was inspired by him. It kind of changed my business around. And that was the only encounter with him personally. And so I just, I kept going and did much better after that.",95.0,a Male,Showing no emotion,133,11,4.0,30.3,37.0,0.8,110.2,17.34,106.8,76.0,293.0,100.0,116.0,0.07826652527362184,0.0006094259905252057,0.0404762244688438,0.04501542331159414,0.1214286734065314,0,1.0,6.783333333333333,2.0519846954467966,217.0,16.0
trial_truth_011.mp4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,truthful,"We talked about the same kind of books we liked to read, I mean, Atlas Shrugged, Thinking Girl Rich, How to Win Friends and Influence People, we had a lot of the same interests, she was a great conversationalist on the phone, we just had a lot in common, when I first met her, shes a business woman at a national convention, an entrepreneur, so I thought that was an attractive traits, all those things, it sounded like somebody I wanted to get to know",100.0,a Male,Showing no emotion,152,5,5.0,30.4,33.4,0.9,109.73,20.32,105.0,78.0,338.0,99.0,113.0,0.08357813304635292,0.0006666740467085468,0.04443394989707344,0.05006937352121058,0.1333018496912203,0,1.0,2.783333333333333,1.3306054552593019,260.0,14.0
trial_truth_012.mp4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,truthful,"I don’t think too often, cause usually we just call each other. We would be texting. If we are both by a computer when you are on gmail, you can kind of see your contacts and who’s actually online. And I think at one point, she wrote ‘hi this is the text’, and I was online and I responded back to him that we started kind of just talking that way ",100.0,a Male,Showing no emotion,99,6,4.0,18.0,22.2,0.8,111.65,29.61,106.6,80.0,295.0,99.0,113.0,0.08248262544002788,0.0005795891241678115,0.04322638631851703,0.049376902563502884,0.1296791589555511,0,1.0,2.2199999999999998,1.169381359556317,215.0,14.0
trial_truth_013.mp4,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,truthful,I was under the assumption that it’s long time ago. I didn’t know if it was six months ago or two years ago. I really didn’t know. And yeah I didn’t try to pry too much in that relationship. But I felt like it was ... just ... yeah I didn’t know how long it was.,90.06,a Male,Reading,59,5,3.0,13.6,17.9,0.8,114.08,35.21,103.9,80.0,292.0,96.0,120.0,0.08976678777489489,0.0006388559843572133,0.048134919431855716,0.054578260934247,0.14440475829556718,0,1.0,1.4916666666666665,0.9129518306086403,212.0,24.0
trial_truth_014.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,truthful,from conversations ... from what Jodi telling me that he had talked to other girls even when they were supposed to be together. That might be what I mean.,90.0,a Male,Showing no emotion,43,2,3.0,9.4,12.7,0.7,111.86,28.66,105.1,81.0,265.0,99.0,114.0,0.08315176063942828,0.0005126064401671106,0.04340279976008056,0.051699490211054334,0.1302083992802417,0,1.0,0.4233333333333333,0.3530015385724235,184.0,15.0
trial_truth_015.mp4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,truthful,"just talked to everybody, you know, you know he was flirtatious, I mean he, ah, you know, um, I dont know ... I don’t know who told me that. I don’t know enough about it. I just knew he was a flirt and that ... You know, he was ...  I remember Clancy telling me, you know, at times, you know, he was just him. You know, he would just flirt with everybody, just goofing around. Nobody really took it seriously.",100.0,a Male,Reading,117,10,4.0,24.9,33.0,0.8,120.49,25.6,116.5,78.0,375.0,109.0,126.0,0.08007939467688648,0.0005297113167157591,0.04204884329974253,0.04609141678227579,0.1261465298992276,0,1.0,5.5,1.8718021769015913,297.0,17.0
trial_truth_016.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,truthful,Three friends of the deceased who were standing right next to him testified and said ... this is not the guy who shot our best friend. ,100.0,a female,Reading,28,2,4.0,5.9,7.5,0.8,197.81,53.56,193.6,87.0,318.0,156.0,243.0,0.06987697106773033,0.00030786575574664934,0.03526188647169827,0.03754749615324945,0.1057856594150948,0,0.0,0.25,0.22314355131420976,231.0,87.0
trial_truth_017.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,truthful,And I am gonna go forward with this ... because I know I had nothing to do with this crime.,80.03,a Male,speaking passionately,13,1,3.0,2.6,4.5,0.6,145.07,23.38,142.1,90.0,212.0,131.0,160.0,0.06463537962412774,0.0003880413473699068,0.033010572436791306,0.0347660557184766,0.09903171731037393,0,1.0,0.075,0.07232066157962608,122.0,29.0
trial_truth_018.mp4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"So I answered the questions as much as I could. What I knew, but I knew nothing about those murder and rape.",60.0,a Male,Showing no emotion,16,2,2.0,4.5,7.0,0.6,112.61,16.58,109.5,85.0,199.0,104.0,116.0,0.0781764637040344,0.0005851685802353388,0.040957758943241385,0.04063464191434221,0.12287327682972413,0,1.0,0.23333333333333334,0.2097205309820691,114.0,12.0
trial_truth_019.mp4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"Served twelve years in the Texas prison on a life sentence before I was ammm ... exonerated through DNA evidence and through the real perpetrators, the real murderers confession. ",90.04,a Male,Showing no emotion,37,5,3.0,8.2,12.7,0.6,100.73,8.65,99.0,80.0,150.0,95.0,104.0,0.07367265055528192,0.0006441286142888838,0.0384331736229117,0.0402992549351528,0.1152995208687351,0,1.0,1.0583333333333331,0.7218965938459311,70.0,9.0
trial_truth_020.mp4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"Ahhh ... a lot of people dont value the freedom until its gone and then when you get it back, its like you value it a lot more.",85.05,a Male,Showing no emotion,20,1,3.0,5.6,6.0,0.9,100.31,8.72,97.9,81.0,144.0,94.0,105.0,0.04825161256092962,0.000407569838151228,0.02404095894693405,0.023618370502692818,0.07212287684080215,0,1.0,0.1,0.09531017980432493,63.0,11.0
